sensor_id,timestamp,pm2_5,pm10,so2,no2,health_environment
3,2025-03-30T14:41:33.095475,152.86,272.95,257.85,132.96,unhealthy
3,2025-03-30T14:41:34.096181,155.42,241.91,174.64,496.83,unhealthy
3,2025-03-30T14:41:35.096807,103.67,263.42,15.87,426.49,unhealthy
3,2025-03-30T14:41:36.097477,231.46,195.67,58.91,246.69,unhealthy
3,2025-03-30T14:41:37.098164,151.88,297.05,159.23,139.55,unhealthy
3,2025-03-30T14:41:38.098861,178.27,290.1,211.85,21.14,unhealthy
3,2025-03-30T14:41:39.099556,167.3,461.6,58.16,246.67,unhealthy
3,2025-03-30T14:41:40.100413,52.96,19.14,144.92,195.42,moderate
3,2025-03-30T14:41:41.101133,22.11,485.63,20.68,205.61,unhealthy
3,2025-03-30T14:41:42.101921,229.01,215.15,288.17,253.98,unhealthy
3,2025-03-30T14:41:43.102860,96.5,340.77,109.35,345.09,unhealthy
3,2025-03-30T14:41:44.103737,127.38,459.18,90.66,25.69,unhealthy
3,2025-03-30T14:41:45.104362,181.82,66.73,22.0,472.31,unhealthy
3,2025-03-30T14:41:46.104810,202.14,232.26,213.5,251.6,unhealthy
3,2025-03-30T14:41:47.105298,87.02,4.39,97.45,355.21,moderate
3,2025-03-30T14:41:48.105686,126.64,231.68,161.21,42.72,unhealthy
3,2025-03-30T14:41:49.106390,232.13,191.07,144.77,249.42,unhealthy
3,2025-03-30T14:41:50.107320,112.74,231.61,12.4,435.22,unhealthy
3,2025-03-30T14:41:51.108369,225.63,50.18,188.77,46.67,unhealthy
3,2025-03-30T14:41:52.109150,37.38,300.48,267.1,79.78,unhealthy
3,2025-03-30T14:41:53.110195,160.96,244.28,18.56,229.77,unhealthy
3,2025-03-30T14:41:54.110999,101.02,68.17,65.56,318.16,unhealthy
3,2025-03-30T14:41:55.111713,241.04,163.99,237.2,252.36,unhealthy
3,2025-03-30T14:41:56.112860,243.81,118.49,188.06,160.42,unhealthy
3,2025-03-30T14:41:57.113895,100.1,319.38,266.51,268.34,unhealthy
3,2025-03-30T14:41:58.114393,173.5,348.76,20.31,241.99,unhealthy
3,2025-03-30T14:41:59.115026,173.72,150.72,267.38,480.2,unhealthy
3,2025-03-30T14:42:00.115505,24.35,435.91,287.61,253.96,unhealthy
3,2025-03-30T14:42:01.116808,35.89,223.09,60.95,191.6,moderate
3,2025-03-30T14:42:02.117345,231.51,469.49,289.63,30.94,unhealthy
3,2025-03-30T14:42:03.118118,7.3,58.55,86.04,428.08,moderate
3,2025-03-30T14:42:04.118569,168.28,1.3,208.49,304.71,unhealthy
3,2025-03-30T14:42:05.119082,100.17,406.05,70.52,247.06,unhealthy
3,2025-03-30T14:42:06.119587,149.95,427.64,236.24,319.23,unhealthy
3,2025-03-30T14:42:07.120510,122.97,60.43,105.33,480.43,unhealthy
3,2025-03-30T14:42:08.121606,108.59,368.32,11.61,245.19,unhealthy
3,2025-03-30T14:42:09.122570,16.48,429.7,51.14,185.23,moderate
3,2025-03-30T14:42:10.123977,150.82,342.44,116.32,17.18,unhealthy
3,2025-03-30T14:42:11.124904,194.54,83.88,42.96,361.26,unhealthy
3,2025-03-30T14:42:12.125750,43.23,322.22,57.54,432.54,unhealthy
3,2025-03-30T14:42:13.126500,205.23,279.45,115.17,209.56,unhealthy
3,2025-03-30T14:42:14.127379,6.7,489.61,148.73,111.16,unhealthy
3,2025-03-30T14:42:15.128330,89.47,408.67,94.6,476.56,unhealthy
3,2025-03-30T14:42:16.128834,50.53,442.51,297.8,491.64,unhealthy
3,2025-03-30T14:42:17.129645,19.2,120.58,108.3,56.64,moderate
3,2025-03-30T14:42:18.130275,153.64,375.38,121.68,248.69,unhealthy
3,2025-03-30T14:42:19.131142,133.11,116.66,204.26,436.51,unhealthy
3,2025-03-30T14:42:20.131685,187.42,127.37,41.61,356.11,unhealthy
3,2025-03-30T14:42:21.132129,207.25,175.66,75.04,247.21,unhealthy
3,2025-03-30T14:42:22.132777,87.9,48.64,176.76,250.44,moderate
3,2025-03-30T14:42:23.133265,25.98,123.67,286.72,253.93,moderate
3,2025-03-30T14:42:24.133838,16.38,109.15,232.9,304.83,unhealthy
3,2025-03-30T14:42:25.134490,22.3,131.81,272.77,144.62,moderate
3,2025-03-30T14:42:26.135049,79.08,408.07,29.43,455.01,unhealthy
3,2025-03-30T14:42:27.135982,203.19,349.94,126.42,342.0,unhealthy
3,2025-03-30T14:42:28.136514,78.78,242.33,261.54,497.58,unhealthy
3,2025-03-30T14:42:29.137619,11.15,459.89,286.58,0.45,unhealthy
3,2025-03-30T14:42:30.138455,54.82,349.45,11.23,61.25,moderate
3,2025-03-30T14:42:31.139424,195.37,429.25,256.97,187.91,unhealthy
3,2025-03-30T14:42:32.140036,202.59,203.63,90.74,33.81,unhealthy
3,2025-03-30T14:42:33.140962,143.81,50.09,258.35,105.33,unhealthy
3,2025-03-30T14:42:34.141390,95.5,224.17,285.02,261.28,unhealthy
3,2025-03-30T14:42:35.141911,194.16,34.14,173.22,55.86,unhealthy
3,2025-03-30T14:42:36.142449,57.2,376.51,149.37,227.35,unhealthy
3,2025-03-30T14:42:37.142926,119.79,473.16,16.15,53.68,unhealthy
3,2025-03-30T14:42:38.144134,119.78,404.6,53.72,409.26,unhealthy
3,2025-03-30T14:42:39.145091,157.05,171.28,30.58,469.66,unhealthy
3,2025-03-30T14:42:40.145772,140.94,373.22,85.6,362.05,unhealthy
3,2025-03-30T14:42:41.146625,38.49,138.34,187.75,118.91,moderate
3,2025-03-30T14:42:42.147097,128.9,483.73,160.25,201.71,unhealthy
3,2025-03-30T14:42:43.147585,133.98,27.89,189.35,483.64,unhealthy
3,2025-03-30T14:42:44.148192,56.21,462.05,180.2,0.97,unhealthy
3,2025-03-30T14:42:45.149013,218.74,477.05,252.41,290.59,unhealthy
3,2025-03-30T14:42:46.149636,89.25,26.34,261.73,231.92,unhealthy
3,2025-03-30T14:42:47.150166,232.79,285.64,171.14,303.04,unhealthy
3,2025-03-30T14:42:48.150685,131.93,202.07,123.68,336.5,unhealthy
3,2025-03-30T14:42:49.151194,30.98,286.96,243.07,352.16,unhealthy
3,2025-03-30T14:42:50.152191,97.68,242.89,129.45,108.71,unhealthy
3,2025-03-30T14:42:51.152790,191.63,165.46,93.97,47.84,unhealthy
3,2025-03-30T14:42:52.153707,211.39,62.13,84.65,186.91,moderate
3,2025-03-30T14:42:53.154380,171.59,56.39,32.53,422.65,unhealthy
3,2025-03-30T14:42:54.155182,149.75,67.75,263.76,258.89,unhealthy
3,2025-03-30T14:42:55.155701,187.62,98.14,151.25,436.92,unhealthy
3,2025-03-30T14:42:56.156413,89.62,17.55,120.59,12.05,moderate
3,2025-03-30T14:42:57.156973,47.09,204.47,89.6,150.67,moderate
3,2025-03-30T14:42:58.157732,110.91,338.76,297.0,254.26,unhealthy
3,2025-03-30T14:42:59.158388,160.51,291.46,264.11,275.93,unhealthy
3,2025-03-30T14:43:00.159283,152.41,138.83,152.44,249.66,unhealthy
3,2025-03-30T14:43:01.160053,96.91,118.66,228.21,252.07,moderate
3,2025-03-30T14:43:02.160638,140.89,214.72,236.35,449.44,unhealthy
3,2025-03-30T14:43:03.161495,208.53,409.31,283.34,377.09,unhealthy
3,2025-03-30T14:43:04.162020,177.12,437.7,4.06,244.95,unhealthy
3,2025-03-30T14:43:05.162925,241.91,323.65,277.29,253.63,unhealthy
3,2025-03-30T14:43:06.163725,45.27,2.19,76.91,119.03,good
3,2025-03-30T14:43:07.164424,123.91,239.32,154.78,273.77,unhealthy
3,2025-03-30T14:43:08.165319,91.72,390.91,119.47,401.26,unhealthy
3,2025-03-30T14:43:09.165983,249.79,280.31,114.82,302.7,unhealthy
3,2025-03-30T14:43:10.166745,160.39,6.73,189.81,149.2,unhealthy
3,2025-03-30T14:43:11.167706,188.47,304.31,269.21,260.17,unhealthy
3,2025-03-30T14:43:12.169020,213.29,445.57,30.04,100.46,unhealthy
3,2025-03-30T14:43:13.169971,80.7,454.9,134.74,283.78,unhealthy
3,2025-03-30T14:43:14.170306,249.11,362.7,272.18,321.71,unhealthy
3,2025-03-30T14:43:15.170935,61.05,142.77,1.01,25.45,good
3,2025-03-30T14:43:16.171796,40.59,353.67,122.04,173.88,unhealthy
3,2025-03-30T14:43:17.173244,147.92,279.93,81.23,247.4,unhealthy
3,2025-03-30T14:43:18.174097,188.59,352.88,179.37,250.52,unhealthy
3,2025-03-30T14:43:19.174903,46.67,141.43,268.17,295.41,unhealthy
3,2025-03-30T14:43:20.175428,170.74,255.47,60.16,328.79,unhealthy
3,2025-03-30T14:43:21.175937,129.21,281.37,90.86,370.04,unhealthy
3,2025-03-30T14:43:22.176428,199.49,209.31,156.84,323.14,unhealthy
3,2025-03-30T14:43:23.176918,11.93,143.13,130.17,492.88,unhealthy
3,2025-03-30T14:43:24.177813,49.28,442.05,2.07,394.76,unhealthy
3,2025-03-30T14:43:25.178452,50.42,301.52,77.36,454.8,unhealthy
3,2025-03-30T14:43:26.179680,94.4,415.19,217.88,313.54,unhealthy
3,2025-03-30T14:43:27.180431,73.1,494.86,171.0,250.25,unhealthy
3,2025-03-30T14:43:28.180961,215.16,491.27,103.91,105.54,unhealthy
3,2025-03-30T14:43:29.181522,145.75,162.05,194.6,322.95,unhealthy
3,2025-03-30T14:43:30.182045,8.12,93.2,22.6,444.57,moderate
3,2025-03-30T14:43:31.182798,230.81,151.97,127.79,314.41,unhealthy
3,2025-03-30T14:43:32.183735,54.45,138.31,224.47,251.95,moderate
3,2025-03-30T14:43:33.184614,51.72,88.16,66.65,463.93,moderate
3,2025-03-30T14:43:34.185370,246.95,396.83,290.47,132.52,unhealthy
3,2025-03-30T14:43:35.186130,214.93,159.75,180.51,141.77,unhealthy
3,2025-03-30T14:43:36.186655,55.46,24.85,23.09,245.55,good
3,2025-03-30T14:43:37.187946,222.71,483.23,186.84,250.76,unhealthy
3,2025-03-30T14:43:38.188017,101.8,268.75,273.22,446.55,unhealthy
3,2025-03-30T14:43:39.188644,210.46,16.89,276.81,256.99,unhealthy
3,2025-03-30T14:43:40.189475,165.99,271.89,78.41,247.31,unhealthy
3,2025-03-30T14:43:41.190230,90.64,143.51,48.44,25.32,good
3,2025-03-30T14:43:42.190868,121.31,464.33,268.22,427.37,unhealthy
3,2025-03-30T14:43:43.191649,19.39,200.43,56.12,177.7,moderate
3,2025-03-30T14:43:44.192538,199.91,272.78,53.66,246.53,unhealthy
3,2025-03-30T14:43:45.193502,78.44,300.43,272.26,77.95,unhealthy
3,2025-03-30T14:43:46.194127,213.35,260.25,105.12,335.69,unhealthy
3,2025-03-30T14:43:47.195002,95.8,471.48,220.81,258.07,unhealthy
3,2025-03-30T14:43:48.195637,184.06,279.31,14.12,50.27,unhealthy
3,2025-03-30T14:43:49.196866,72.25,194.3,229.92,252.13,unhealthy
3,2025-03-30T14:43:50.196983,156.62,75.39,29.08,245.74,moderate
3,2025-03-30T14:43:51.197509,163.6,38.35,68.4,307.26,unhealthy
3,2025-03-30T14:43:52.198096,59.76,161.17,142.05,356.06,unhealthy
3,2025-03-30T14:43:53.198794,194.99,216.27,216.39,148.77,unhealthy
3,2025-03-30T14:43:54.199362,140.26,105.51,153.19,308.05,unhealthy
3,2025-03-30T14:43:55.200111,201.82,446.18,271.49,216.04,unhealthy
3,2025-03-30T14:43:56.200741,222.35,9.5,133.55,249.06,unhealthy
3,2025-03-30T14:43:57.201252,189.78,130.68,1.12,186.75,moderate
3,2025-03-30T14:43:58.201776,243.66,286.4,159.86,314.54,unhealthy
3,2025-03-30T14:43:59.202627,243.48,50.17,297.31,18.43,unhealthy
3,2025-03-30T14:44:00.203807,172.8,375.12,248.32,304.66,unhealthy
3,2025-03-30T14:44:01.204466,160.44,250.36,276.86,35.11,unhealthy
3,2025-03-30T14:44:02.204902,42.32,155.84,142.05,249.33,unhealthy
3,2025-03-30T14:44:03.205728,232.74,18.49,173.11,213.49,unhealthy
3,2025-03-30T14:44:04.206669,130.53,179.41,247.22,200.16,unhealthy
3,2025-03-30T14:44:05.207544,46.01,230.43,102.92,260.64,unhealthy
3,2025-03-30T14:44:06.207985,22.11,453.3,170.24,394.02,unhealthy
3,2025-03-30T14:44:07.208737,13.87,320.15,196.67,251.07,unhealthy
3,2025-03-30T14:44:08.209240,42.65,220.12,61.03,459.67,unhealthy
3,2025-03-30T14:44:09.209717,240.6,209.62,212.07,251.56,unhealthy
3,2025-03-30T14:44:10.210326,11.39,63.99,287.26,165.47,moderate
3,2025-03-30T14:44:11.210988,47.74,57.95,151.96,29.24,moderate
3,2025-03-30T14:44:12.211476,138.3,150.85,255.91,232.92,unhealthy
3,2025-03-30T14:44:13.212084,17.54,54.81,151.89,224.7,unhealthy
3,2025-03-30T14:44:14.212833,101.45,466.73,40.53,34.94,unhealthy
3,2025-03-30T14:44:15.213538,68.68,3.88,266.55,343.34,unhealthy
3,2025-03-30T14:44:16.213861,197.23,425.49,50.74,246.43,unhealthy
3,2025-03-30T14:44:17.215040,144.16,330.4,285.45,253.89,unhealthy
3,2025-03-30T14:44:18.215836,94.23,480.99,55.99,117.0,moderate
3,2025-03-30T14:44:19.216599,143.18,295.67,56.5,67.66,unhealthy
3,2025-03-30T14:44:20.217723,98.5,312.25,7.27,37.88,moderate
3,2025-03-30T14:44:21.218289,123.63,304.89,128.46,485.91,unhealthy
3,2025-03-30T14:44:22.219072,16.99,480.49,124.69,422.79,unhealthy
3,2025-03-30T14:44:23.219593,54.27,499.39,8.29,415.13,unhealthy
3,2025-03-30T14:44:24.220726,113.97,157.74,278.79,348.64,unhealthy
3,2025-03-30T14:44:25.221377,92.96,419.69,99.16,191.18,moderate
3,2025-03-30T14:44:26.221980,32.23,6.55,78.34,307.19,moderate
3,2025-03-30T14:44:27.222974,139.85,221.41,106.57,388.68,unhealthy
3,2025-03-30T14:44:28.223675,95.47,168.77,98.5,247.95,moderate
3,2025-03-30T14:44:29.224538,23.24,267.81,276.84,197.53,unhealthy
3,2025-03-30T14:44:30.225082,145.73,397.43,214.17,476.98,unhealthy
3,2025-03-30T14:44:31.226112,53.14,272.2,54.87,392.41,unhealthy
3,2025-03-30T14:44:32.227148,84.48,394.35,213.68,251.61,unhealthy
3,2025-03-30T14:44:33.228023,145.55,465.31,83.29,98.9,unhealthy
3,2025-03-30T14:44:34.229212,246.33,386.66,201.3,431.81,unhealthy
3,2025-03-30T14:44:35.230036,177.26,366.4,102.27,82.68,unhealthy
3,2025-03-30T14:44:36.230779,212.2,43.71,81.54,202.54,unhealthy
3,2025-03-30T14:44:37.231483,211.86,273.32,94.65,213.08,unhealthy
3,2025-03-30T14:44:38.232186,244.44,411.97,211.79,347.07,unhealthy
3,2025-03-30T14:44:39.232791,184.93,315.59,21.2,25.53,unhealthy
3,2025-03-30T14:44:40.233189,204.35,184.51,112.4,248.39,unhealthy
3,2025-03-30T14:44:41.234021,83.04,332.16,121.48,248.68,unhealthy
3,2025-03-30T14:44:42.234474,23.53,257.56,237.75,31.15,unhealthy
3,2025-03-30T14:44:43.235090,29.93,430.17,25.87,82.65,moderate
3,2025-03-30T14:44:44.236233,93.8,141.44,200.19,75.41,moderate
3,2025-03-30T14:44:45.236757,26.1,312.69,95.66,247.86,moderate
3,2025-03-30T14:44:46.237659,66.92,182.44,42.66,237.59,unhealthy
3,2025-03-30T14:44:47.238475,58.16,456.75,190.04,35.58,unhealthy
3,2025-03-30T14:44:48.239479,89.47,131.28,253.53,204.08,unhealthy
3,2025-03-30T14:44:49.239985,151.21,245.89,225.27,251.98,unhealthy
3,2025-03-30T14:44:50.240909,102.37,267.13,23.2,470.55,unhealthy
3,2025-03-30T14:44:51.241441,229.64,468.38,71.2,247.08,unhealthy
3,2025-03-30T14:44:52.242410,9.96,214.04,180.13,482.81,unhealthy
3,2025-03-30T14:44:53.243557,110.41,387.51,179.89,268.37,unhealthy
3,2025-03-30T14:44:54.244463,234.59,66.6,6.55,122.55,moderate
3,2025-03-30T14:44:55.245251,14.22,327.81,23.32,473.95,unhealthy
3,2025-03-30T14:44:56.246316,129.66,186.16,36.16,245.97,unhealthy
3,2025-03-30T14:44:57.247253,79.43,475.93,236.08,335.36,unhealthy
3,2025-03-30T14:44:58.247913,199.31,491.72,44.69,246.24,unhealthy
3,2025-03-30T14:44:59.248777,212.69,113.98,62.54,239.5,unhealthy
3,2025-03-30T14:45:00.249305,77.37,203.12,37.79,220.99,unhealthy
3,2025-03-30T14:45:01.249849,146.76,409.28,98.14,275.03,unhealthy
3,2025-03-30T14:45:02.250328,182.66,276.62,128.87,482.83,unhealthy
3,2025-03-30T14:45:03.250862,85.03,373.16,12.21,76.43,moderate
3,2025-03-30T14:45:04.251518,166.79,407.88,189.51,89.49,unhealthy
3,2025-03-30T14:45:05.252064,85.99,434.66,137.03,426.37,unhealthy
3,2025-03-30T14:45:06.253010,47.7,248.92,85.69,402.89,unhealthy
3,2025-03-30T14:45:07.253502,47.72,398.6,2.8,343.55,unhealthy
3,2025-03-30T14:45:08.254318,141.98,341.15,220.73,466.15,unhealthy
3,2025-03-30T14:45:09.255153,117.87,226.45,52.44,261.48,unhealthy
3,2025-03-30T14:45:10.256167,216.53,422.9,234.17,43.54,unhealthy
3,2025-03-30T14:45:11.257527,120.31,295.02,164.51,250.05,unhealthy
3,2025-03-30T14:45:12.258408,59.06,162.42,148.87,184.04,unhealthy
3,2025-03-30T14:45:13.258859,112.96,59.56,105.27,248.17,unhealthy
3,2025-03-30T14:45:14.259554,25.92,414.05,89.0,271.26,unhealthy
3,2025-03-30T14:45:15.260355,223.4,125.16,51.87,236.21,unhealthy
3,2025-03-30T14:45:16.261085,44.57,74.64,182.79,99.76,moderate
3,2025-03-30T14:45:17.261756,170.12,101.23,250.32,252.77,unhealthy
3,2025-03-30T14:45:18.262485,189.48,302.84,292.41,257.84,unhealthy
3,2025-03-30T14:45:19.263034,42.42,302.93,70.63,392.07,unhealthy
3,2025-03-30T14:45:20.263915,7.98,259.13,56.41,401.56,unhealthy
3,2025-03-30T14:45:21.264423,53.29,328.75,224.69,393.52,unhealthy
3,2025-03-30T14:45:22.265801,12.23,362.96,210.18,251.5,unhealthy
3,2025-03-30T14:45:23.266966,183.38,169.43,183.36,281.65,unhealthy
3,2025-03-30T14:45:24.267862,121.31,77.68,245.54,108.56,unhealthy
3,2025-03-30T14:45:25.268717,31.06,478.98,50.75,132.59,moderate
3,2025-03-30T14:45:26.269609,25.16,36.26,95.27,316.04,moderate
3,2025-03-30T14:45:27.270698,114.92,32.29,24.09,245.59,moderate
3,2025-03-30T14:45:28.271327,236.59,224.25,163.63,239.97,unhealthy
3,2025-03-30T14:45:29.271876,225.76,454.69,107.92,74.39,unhealthy
3,2025-03-30T14:45:30.273160,63.7,21.0,220.96,392.9,unhealthy
3,2025-03-30T14:45:31.274234,144.99,201.67,220.27,270.28,unhealthy
3,2025-03-30T14:45:32.274936,215.93,393.43,146.64,128.13,unhealthy
3,2025-03-30T14:45:33.275773,190.17,455.28,173.82,424.23,unhealthy
3,2025-03-30T14:45:34.276298,87.49,26.74,269.06,10.38,moderate
3,2025-03-30T14:45:35.277126,150.39,58.39,182.09,250.61,unhealthy
3,2025-03-30T14:45:36.277829,54.18,365.53,74.9,239.72,unhealthy
3,2025-03-30T14:45:37.278625,221.41,197.69,90.15,45.63,unhealthy
3,2025-03-30T14:45:38.279155,26.63,167.86,149.83,353.63,unhealthy
3,2025-03-30T14:45:39.279741,146.96,402.26,144.8,249.42,unhealthy
3,2025-03-30T14:45:40.280879,29.56,419.87,109.39,216.43,unhealthy
3,2025-03-30T14:45:41.282022,124.57,257.4,130.66,295.06,unhealthy
3,2025-03-30T14:45:42.282954,21.93,425.44,129.3,177.94,unhealthy
3,2025-03-30T14:45:43.284163,161.33,258.26,148.74,347.89,unhealthy
3,2025-03-30T14:45:44.285426,167.8,384.92,119.83,256.0,unhealthy
3,2025-03-30T14:45:45.286183,187.21,464.17,156.22,423.15,unhealthy
3,2025-03-30T14:45:46.287071,137.52,27.49,286.38,79.33,unhealthy
3,2025-03-30T14:45:47.287688,48.15,26.99,189.46,250.84,moderate
3,2025-03-30T14:45:48.288547,70.05,30.68,85.94,361.89,moderate
3,2025-03-30T14:45:49.289024,191.75,138.67,254.32,16.44,unhealthy
3,2025-03-30T14:45:50.289685,130.03,269.87,22.8,318.37,unhealthy
3,2025-03-30T14:45:51.290309,213.93,356.7,196.89,248.6,unhealthy
3,2025-03-30T14:45:52.291183,223.69,151.27,136.0,371.2,unhealthy
3,2025-03-30T14:45:53.291754,90.8,431.17,159.52,249.89,unhealthy
3,2025-03-30T14:45:54.292756,68.06,176.12,67.11,103.37,moderate
3,2025-03-30T14:45:55.293210,221.3,319.04,167.65,250.15,unhealthy
3,2025-03-30T14:45:56.293913,196.92,222.83,194.88,41.61,unhealthy
3,2025-03-30T14:45:57.294922,127.86,392.59,222.25,201.16,unhealthy
3,2025-03-30T14:45:58.295631,207.08,326.48,151.05,332.31,unhealthy
3,2025-03-30T14:45:59.295913,142.28,30.84,23.48,488.36,unhealthy
3,2025-03-30T14:46:00.297454,60.47,414.66,106.31,360.51,unhealthy
3,2025-03-30T14:46:01.298504,50.81,104.04,70.55,143.65,good
3,2025-03-30T14:46:02.299178,90.22,345.91,180.4,432.2,unhealthy
3,2025-03-30T14:46:03.300050,122.8,7.85,44.24,246.23,moderate
3,2025-03-30T14:46:04.300623,211.51,277.23,13.4,474.43,unhealthy
3,2025-03-30T14:46:05.301510,175.04,19.73,121.73,401.45,unhealthy
3,2025-03-30T14:46:06.302268,165.13,44.37,139.56,249.25,unhealthy
3,2025-03-30T14:46:07.303188,94.52,59.39,66.06,68.46,good
3,2025-03-30T14:46:08.304012,227.9,86.43,81.02,247.4,moderate
3,2025-03-30T14:46:09.304486,76.82,131.91,146.6,7.25,moderate
3,2025-03-30T14:46:10.305335,197.08,346.6,117.05,430.07,unhealthy
3,2025-03-30T14:46:11.306156,19.96,364.23,126.28,248.83,unhealthy
3,2025-03-30T14:46:12.307179,74.85,141.26,225.59,420.67,unhealthy
3,2025-03-30T14:46:13.308049,26.34,42.35,180.38,88.0,moderate
3,2025-03-30T14:46:14.309017,67.49,44.21,209.05,250.45,unhealthy
3,2025-03-30T14:46:15.310030,156.95,255.34,55.84,379.12,unhealthy
3,2025-03-30T14:46:16.311382,169.65,145.28,80.79,269.76,unhealthy
3,2025-03-30T14:46:17.312212,90.09,270.19,67.61,433.3,unhealthy
3,2025-03-30T14:46:18.313155,106.9,312.0,275.89,312.16,unhealthy
3,2025-03-30T14:46:19.313628,60.91,76.79,249.44,353.63,unhealthy
3,2025-03-30T14:46:20.314398,224.62,374.35,38.43,137.94,unhealthy
3,2025-03-30T14:46:21.315283,154.14,282.88,97.47,360.99,unhealthy
3,2025-03-30T14:46:22.316286,160.38,55.61,37.05,285.47,unhealthy
3,2025-03-30T14:46:23.317038,121.86,85.85,113.98,459.8,unhealthy
3,2025-03-30T14:46:24.317876,183.8,237.01,246.8,276.64,unhealthy
3,2025-03-30T14:46:25.318702,112.84,227.55,283.67,494.35,unhealthy
3,2025-03-30T14:46:26.319470,64.1,176.95,205.2,216.74,unhealthy
3,2025-03-30T14:46:27.320119,105.33,226.53,28.74,295.29,unhealthy
3,2025-03-30T14:46:28.320855,150.92,465.3,70.91,438.2,unhealthy
3,2025-03-30T14:46:29.321755,85.19,272.03,28.01,51.94,moderate
3,2025-03-30T14:46:30.322617,148.6,429.11,146.4,313.62,unhealthy
3,2025-03-30T14:46:31.323503,124.58,380.97,48.56,333.2,unhealthy
3,2025-03-30T14:46:32.323959,28.34,170.62,66.38,246.93,moderate
3,2025-03-30T14:46:33.324553,48.79,472.97,262.78,200.36,unhealthy
3,2025-03-30T14:46:34.325418,231.74,19.53,290.49,428.0,unhealthy
3,2025-03-30T14:46:35.325729,247.47,322.01,64.26,93.11,unhealthy
3,2025-03-30T14:46:36.326244,70.15,33.83,18.96,380.95,moderate
3,2025-03-30T14:46:37.327107,147.73,473.11,36.55,242.48,unhealthy
3,2025-03-30T14:46:38.328469,75.62,132.98,166.61,456.33,unhealthy
3,2025-03-30T14:46:39.329011,80.17,222.49,18.85,68.71,moderate
3,2025-03-30T14:46:40.329823,135.49,105.19,235.6,10.4,unhealthy
3,2025-03-30T14:46:41.330716,145.12,410.92,18.39,350.27,unhealthy
3,2025-03-30T14:46:42.331657,1.77,113.66,186.34,40.97,moderate
3,2025-03-30T14:46:43.332407,71.77,224.95,188.22,250.8,unhealthy
3,2025-03-30T14:46:44.333325,139.77,431.62,245.54,409.6,unhealthy
3,2025-03-30T14:46:45.334531,106.47,349.44,209.14,353.32,unhealthy
3,2025-03-30T14:46:46.335707,243.2,326.5,47.75,386.66,unhealthy
3,2025-03-30T14:46:47.336222,149.54,189.95,145.41,249.44,unhealthy
3,2025-03-30T14:46:48.337121,174.46,175.36,166.76,317.36,unhealthy
3,2025-03-30T14:46:49.338088,238.74,8.09,244.91,113.21,unhealthy
3,2025-03-30T14:46:50.338738,139.24,234.61,18.97,50.46,unhealthy
3,2025-03-30T14:46:51.339483,23.78,244.87,252.72,252.85,unhealthy
3,2025-03-30T14:46:52.340653,94.49,35.22,139.19,35.6,moderate
3,2025-03-30T14:46:53.341211,64.09,64.24,240.11,252.45,moderate
3,2025-03-30T14:46:54.341982,92.57,390.26,17.36,197.86,moderate
3,2025-03-30T14:46:55.342819,106.1,114.65,202.65,366.99,unhealthy
3,2025-03-30T14:46:56.343347,135.19,368.98,268.67,75.93,unhealthy
3,2025-03-30T14:46:57.343984,107.01,279.95,272.6,379.02,unhealthy
3,2025-03-30T14:46:58.344466,45.72,275.58,183.65,390.4,unhealthy
3,2025-03-30T14:46:59.344988,74.59,236.53,132.61,274.89,unhealthy
3,2025-03-30T14:47:00.345972,151.16,187.52,264.28,19.67,unhealthy
3,2025-03-30T14:47:01.347099,213.91,97.31,11.32,320.6,unhealthy
3,2025-03-30T14:47:02.347590,154.83,55.2,103.25,248.1,unhealthy
3,2025-03-30T14:47:03.348196,213.36,214.95,242.08,252.51,unhealthy
3,2025-03-30T14:47:04.349076,130.32,467.24,164.23,250.04,unhealthy
3,2025-03-30T14:47:05.349784,4.17,266.13,45.49,246.27,moderate
3,2025-03-30T14:47:06.350300,83.19,345.07,283.83,380.02,unhealthy
3,2025-03-30T14:47:07.350772,115.43,150.5,184.48,250.68,unhealthy
3,2025-03-30T14:47:08.351368,166.92,143.16,115.62,103.0,unhealthy
3,2025-03-30T14:47:09.352421,4.28,197.97,57.37,267.2,unhealthy
3,2025-03-30T14:47:10.353603,234.93,52.52,78.45,326.46,unhealthy
3,2025-03-30T14:47:11.354163,27.02,112.14,6.27,73.57,good
3,2025-03-30T14:47:12.355096,204.42,467.98,222.19,406.71,unhealthy
3,2025-03-30T14:47:13.355796,229.76,54.69,54.23,8.71,moderate
3,2025-03-30T14:47:14.356255,246.63,344.23,279.75,20.92,unhealthy
3,2025-03-30T14:47:15.356763,231.53,253.35,269.28,102.97,unhealthy
3,2025-03-30T14:47:16.357397,206.1,280.08,233.97,252.25,unhealthy
3,2025-03-30T14:47:17.357796,41.22,456.74,153.61,93.14,unhealthy
3,2025-03-30T14:47:18.358813,141.85,190.75,64.65,306.25,unhealthy
3,2025-03-30T14:47:19.359484,14.91,11.9,239.79,297.22,unhealthy
3,2025-03-30T14:47:20.359814,223.95,301.96,59.0,438.45,unhealthy
3,2025-03-30T14:47:21.360605,119.83,464.6,226.38,373.89,unhealthy
3,2025-03-30T14:47:22.361047,38.07,176.52,83.09,371.91,unhealthy
3,2025-03-30T14:47:23.361928,165.77,445.68,255.08,211.32,unhealthy
3,2025-03-30T14:47:24.362610,33.45,396.24,30.72,178.21,moderate
